Date,DAX Notional Value,Amsterdam Index Notional Value,CAC40 Notional Value,PSI-20 Notional Value,IBEX-35 Notional Value,FTSE/Athens Notional Value,BEL-20 Notional Value,FTSE/MIB Notional Value,Gold Notional Value,Silver Notional Value
2004-08-26,3323592.958257475,319425.59455399495,3469527.3300979794,6609636.3482658295,7543695.112053618,1257496.6448260231,2563975.717786051,26956000.0,391029.9706884349,32037.942827425253
2004-08-27,3349152.39315544,320997.90943258716,3488611.638844393,6618953.568942832,7597019.327645413,1263290.9458611624,2572016.409962565,27087000.0,386999.7231377811,31606.16462220389
2004-08-30,3328791.4873892646,320359.15651315905,3477638.161315205,6642246.620635339,7586930.962533452,1254973.8164107236,2576539.2993118544,27035000.0,391317.8455134816,32167.476288991664
2004-08-31,3288069.6758569125,318737.7067946109,3442332.19013434,6631997.677890636,7576362.199082825,1264131.8886662624,2571513.866701533,26978000.0,393812.7606638863,32484.113639487332
2004-09-01,3306264.5278181764,319966.07779351104,3451874.344507547,6625475.623416734,7629206.016335955,1270654.3231058172,2600158.8325803657,27200000.0,392277.4282636373,32589.65942298589
2004-09-02,3333123.594999089,321390.9881522352,3471435.760972621,6638519.732364538,7682530.23192775,1280181.5897635948,2611214.784323073,27436000.0,389590.5965632014,32469.72103264662
2004-09-03,3359116.240658037,323258.1120705634,3500539.3318109014,6660881.061989345,7747384.0076475,1283258.2097822528,2634331.774330552,27687000.0,384312.89143734524,31438.250875728914
2004-09-06,3378177.514141266,325272.64050875965,3512467.02477741,6689764.446088054,7797825.8332073055,1282971.0585805115,2640362.293462938,27697000.0,384312.89143734524,31438.250875728914
2004-09-07,3379477.146424213,326157.06762796774,3519146.5328386547,6692559.612291154,7791580.654804664,1282971.0585805115,2640864.8367239702,27611000.0,381338.1849118626,29739.92326852488
2004-09-08,3363881.5590288443,325469.1798685837,3510558.5939027686,6782936.652858082,7783894.281386026,1268018.6852898335,2644483.148203402,27617000.0,383257.35041217395,29639.175020639894
2004-09-09,3358249.819136072,322226.2804314873,3489565.8542817137,6753121.546691674,7730089.667455567,1267413.616686164,2636341.947374681,27472000.0,382393.7259370339,29524.0341659142
2004-09-10,3370812.9312045635,324142.5391897716,3513421.2402147306,6792253.8735350855,7746903.609308835,1276725.5199426357,2641769.4145938284,27598000.0,385656.30728756316,29423.285918029214
2004-09-13,3428863.173176214,328024.191546296,3554929.61173818,6852815.807935604,7806473.003303273,1282130.1157754115,2653327.9095975677,27847000.0,387767.3893379056,29663.162698707747
2004-09-14,3428863.173176214,327464.0543707976,3541093.48789703,6860269.584477207,7784855.078063356,1278222.808351716,2655438.5912939026,27771000.0,389302.7217381547,29739.92326852488
2004-09-15,3424553.9320386294,326267.10393686895,3527734.471774541,6850062.230841436,7744504.107647626,1294381.5591615655,2671800.4454702428,27726201.641812447,388631.01381304575,30085.345832701973
2004-09-16,3437050.731337625,326512.380665133,3526780.25633722,6845422.524643359,7769483.279809744,1286271.424713221,2673406.5170458346,27778964.15256668,388343.138987999,30171.701473746245
2004-09-17,3454287.695887964,329014.20329342654,3555406.7194568403,6829647.523569896,7775247.704154848,1295950.2703759735,2691173.6838508174,27963135.180671066,389398.6800131703,30027.775405339125
2004-09-20,3437050.731337625,326218.0485912161,3535845.3029917665,6801809.286381432,7735857.471129969,1302635.2358125355,2670595.891788549,27906390.593633495,388918.88863809244,29994.192656044128
2004-09-21,3462044.3299356173,328180.26241732866,3563994.6583927264,6825007.817371818,7754591.850251558,1315513.0219909435,2686154.7101770933,28093548.178950388,391797.63688855944,30445.161003719775
2004-09-22,3406886.043374532,323608.30420248635,3525348.933181239,6841710.759684897,7703192.399841044,1308305.1528162453,2677120.5575643904,27989018.676512763,390742.0958633882,30469.14868178763
2004-09-23,3376721.3554114383,320576.68384114245,3488134.5311257327,6822223.993652971,7676772.12159265,1302358.4044217577,2655037.0734000048,27900417.47920849,394292.5520389642,30924.914565076848
2004-09-24,3387063.5341416416,320144.9967993977,3505787.516716165,6817584.287454895,7670046.959856695,1307597.6948175908,2664071.2260127077,27993000.752796102,391510.4391413657,30709.226227285704
2004-09-27,3360346.2390886163,317731.4737932792,3492428.5005936758,6814800.463736048,7619127.878141607,1299815.6568323905,2667885.6460047383,27825753.5488959,392469.7884163997,31303.567424754634
2004-09-28,3372412.1142738536,318555.6036002465,3500055.972066444,6821296.0524133565,7674850.646810948,1300994.753496815,2671097.7891559214,27934265.127616864,395731.5759515152,31605.531097662235
2004-09-29,3398267.561099362,319487.65516764997,3513404.0471437876,6845422.524643359,7728651.940698588,1315277.2026580586,2700207.836463521,28031825.996558648,396211.25058903213,31984.18395734002
2004-09-30,3369826.5695913024,318712.58070633555,3475266.6897799475,6869548.996873361,7720485.672876357,1294012.4506405282,2703821.4975086018,27789914.862345856,401679.5414567258,33148.9009814122
2004-10-01,3457304.164684274,324893.5542585901,3558692.159013348,6891819.5866241325,7893898.771924912,1308653.7553083359,2737348.241649078,28241880.52050473,402447.02087675297,33158.48712975847
2004-10-04,3499103.8037188463,329063.25863907934,3592062.3467067084,6992965.181742219,7976041.818842648,1329364.8445443104,2770473.467895657,28496733.402638372,397170.5998640661,32305.319926940167
2004-10-05,3499103.8037188463,330093.4208977884,3595876.0824430925,6992037.240502603,7969316.657106693,1326535.012549692,2779507.62050836,28602258.42414683,401199.86681920884,33930.172071633446
2004-10-06,3510307.830676567,330682.08504562225,3593015.780640804,7007812.241576067,7996217.304050513,1326381.2173325934,2788039.875753691,28550491.432463437,401391.7366742156,34615.58167839197
2004-10-07,3501689.348401397,331368.8598847616,3583481.4412998445,6928937.236208752,7991893.985791685,1343524.257531875,2787537.978386319,28614204.652996846,401007.99696420203,34481.37560154415
2004-10-08,3480143.142713473,328916.0926021209,3565842.913519068,6921513.706291827,7983247.349274028,1341688.9679411626,2777500.0310388706,28582348.04273014,405900.67826687533,34860.02846122193
2004-10-11,3484883.307964816,328278.3731086343,3552971.555408772,6920585.765052212,7983247.349274028,1344836.643384452,2772481.0573651465,28562437.66131345,404845.39406433795,34653.92627177707
2004-10-12,3433172.414313799,323814.3366542282,3518647.9337813156,6899243.116541056,7983247.349274028,1337741.5573689595,2747386.1889965264,28382248.7094924,398225.8840666035,33709.69065966917
2004-10-13,3409902.512170841,325432.1826965582,3521978.635003286,6967910.768272601,7971680.21957211,1344418.1631668007,2760006.7971052276,28418087.396042444,396403.12044403894,32966.76416283301
2004-10-14,3393958.3199617774,322441.61880013003,3493905.5818466805,6911306.352656057,7930231.338140236,1352510.0863227095,2758003.5259768623,28337450.351304848,401103.93189170543,33724.069882188574
2004-10-15,3420675.615014803,321804.2855107273,3498663.7264494947,6879756.350509131,7935532.939253615,1356232.9863298007,2750090.6050198195,28279710.245196447,401679.5414567258,33987.68896171109
2004-10-18,3408609.739829566,320529.61893192184,3491050.695084992,6880684.291748747,7952401.670068913,1354622.8064369264,2761609.41400792,28242876.03957557,399281.1682691409,33398.1408384153
2004-10-19,3417228.222104735,323961.41356716724,3526736.7796061,6933576.9424068285,8012165.173528825,1359135.4125061277,2782543.5972993365,28430033.62489246,403214.5002967802,34395.10026642769
2004-10-20,3389649.0788241928,319647.15745428734,3494857.210767243,6902026.940259903,7975535.929472749,1358879.0144340142,2763512.5215798668,28247853.63492974,406284.4179768889,35147.61291161013
2004-10-21,3387063.5341416416,320470.7881667462,3515793.047019627,6913162.235135288,8018912.665854944,1379595.9786608021,2775532.148350058,28425056.029538285,407147.83232441946,34946.30379633839
2004-10-22,3383616.141231574,320872.79839544644,3511986.5313373753,6933576.9424068285,8044938.70768426,1383493.2293569304,2775532.148350058,28488769.250071697,407339.70217942627,35056.54450232053
2004-10-25,3337938.1851731753,315823.157717871,3440614.362295158,6885323.997946824,7907579.042473979,1362560.890749567,2739272.9409266473,28164230.03297964,411271.1823558284,35281.572854083584
2004-10-26,3347418.515675862,317097.82429667644,3448227.393659661,6825007.817371818,7908542.969949138,1382508.6607600136,2746384.553432344,28178167.299971323,408969.82810622716,35090.05936322141
2004-10-27,3410764.360398358,321265.0034966173,3502470.2421317464,6864909.290675283,7996742.333926267,1384241.9117275025,2767519.0638365974,28503702.036134213,407243.8124190262,34429.33781974692
2004-10-28,3433172.414313799,325138.02887068,3543866.1001762324,6936360.766125675,8107112.029832072,1384241.9117275025,2786149.485330394,28677917.873530257,407627.3714606264,34371.88377248827
2004-10-29,3427139.47672118,324059.46484246,3534349.8109706035,6939144.589844522,8100364.537505953,1402517.9663077677,2796566.4951978936,28658007.492113564,410887.62331422826,34912.9093841739
2004-11-01,3457735.088798032,325285.1057836191,3559092.162905239,6966054.88579337,8100364.537505953,1413461.036025581,2818101.65982782,28920824.52681388,409736.9461894276,35032.60531596276
2004-11-02,3499103.8037188463,327834.43894123,3588592.659442689,7005956.359096836,8179888.554206641,1449510.6049647685,2831623.7399442852,28994492.93805564,402736.9936802237,33548.37576178093
2004-11-03,3482728.687396024,329207.15679532813,3592874.9895852217,7031938.713806069,8214107.979574817,1444741.6008234536,2849653.1800995725,29049246.486951537,407147.92265862616,34209.09730525542
2004-11-04,3524959.250544355,327246.1312894736,3581931.2569987485,7005028.41785722,8207360.487248698,1472196.70638539,2834328.1559675783,29133865.60797247,412421.8594806291,35291.14852862669
2004-11-05,3518495.388837978,330089.61827296263,3599060.5775688807,6991109.299262988,8243507.767567193,1510451.2987447553,2845646.637842842,29226448.881560083,415778.001094631,35875.26467575632
2004-11-08,3527113.871113147,330579.87464942626,3595254.061886629,6987397.534304527,8243989.731304773,1484565.3493841551,2834628.6466368334,29356861.879839405,414914.99325103045,35798.65927941145
2004-11-09,3523235.554089321,330089.61827296263,3591447.5462043774,7033794.5962853,8223265.290588835,1462166.4138043015,2837633.553329381,29293148.659305993,417791.6860630321,36028.47546844606
2004-11-10,3543058.063322211,332099.6694164635,3603342.9077114137,7080191.658266074,8192901.5751213,1474996.5733328715,2854661.3579204855,29298126.254660167,416161.5601362312,35487.44985676042
2004-11-11,3580979.3853329574,335874.64351523353,3651400.16819984,7068128.422151073,8224229.218063995,1487539.5670206742,2871689.1625115904,29584835.74706051,417024.5679798316,35765.144418510565
2004-11-12,3582272.1576742325,337061.0639462755,3650924.3537395587,7083903.423224536,8240134.021404133,1478196.4212728506,2869786.0549396435,29645562.410381418,419901.2607918332,36459.38082288594
2004-11-15,3580548.4612191985,335825.61787758715,3641408.0645339293,7019875.477691068,8215071.907049977,1479714.2978597637,2855662.9934846684,29565920.884714656,419038.25294823275,36229.56463385133
2004-11-16,3562018.7243275843,332835.053981159,3609528.495695072,6992037.240502603,8146633.0563136265,1476073.445235749,2838635.1888935636,29334960.460281044,422106.7252810344,36334.89705382553
2004-11-17,3606834.832158466,335458.191592303,3657141.323761225,7033794.5962853,8311182.342001038,1501292.223171527,2846533.8955232208,29717239.783481505,426517.65425943694,36684.409174648994
2004-11-18,3608127.6044997415,335135.1933043636,3643333.6036220407,7015235.771492991,8328503.319441819,1490556.0238549523,2843434.4030482923,29747105.35560654,424408.07953063573,36143.38356296336
2004-11-19,3559433.179645033,332688.2365775501,3610956.880537057,7018019.595211837,8308295.512427575,1484592.6091293981,2862031.357897864,29649544.486664757,428435.449467438,36373.19975199796
2004-11-22,3580979.3853329574,330789.398157543,3589531.107907288,7036578.420004146,8289531.120200063,1464126.0876788725,2863631.0959494403,29539041.869802125,430353.244675439,36239.14030839444
2004-11-23,3551676.5455973805,330534.91465795436,3595720.7755558877,7031938.713806069,8290012.258462307,1449479.2842135264,2863531.1123212166,29500216.626039576,429394.3470714385,36162.534912049574
2004-11-24,3563742.420782618,330632.7929270269,3586674.3382233186,7041218.126202224,8360258.444749915,1455052.664929492,2873529.475143567,29584835.74706051,430736.5039946357,36440.15596101038
2004-11-25,3592183.4122906774,333324.44532652164,3618098.80474698,7058849.009754918,8431948.045824256,1494097.122099903,2875529.1477080374,29745114.31746487,430736.5039946357,36440.15596101038
2004-11-26,3571068.130716512,333128.68878837663,3603814.956327134,7071840.187109535,8408853.409236548,1503642.6912819433,2880528.329119213,29691356.287639808,430736.5039946357,36440.15596101038
2004-11-29,3593907.1087457114,332737.17571208643,3602862.6997658107,7024515.183889145,8393938.123106988,1520024.119684671,2872529.6388613326,29587822.304273017,434954.7114675411,37191.647421128415
2004-11-30,3555985.786734965,330339.1581198093,3577151.772610088,6990181.3580233725,8381909.666550891,1504566.4560414955,2857532.0946278065,29504198.702322915,432653.8710277745,36966.67864007397
2004-12-01,3608558.5286135,335722.4629187988,3616670.4199049952,6959559.297116063,8462740.894607864,1503242.3932194707,2889026.937518211,29808827.53799828,435242.31652251194,38417.00929240369
2004-12-02,3624933.644936322,337288.5152239594,3632858.781447487,6942856.354802984,8488722.360769035,1513793.8395841348,2906724.039713771,29883491.46831087,431791.05586286203,37852.194054862746
2004-12-03,3615453.314433635,336211.8542641615,3603814.956327134,6933576.9424068285,8456004.958936451,1499506.277969726,2891626.511852022,29781948.523085747,437159.68355565076,38273.41219811362
2004-12-06,3634413.9754390083,335184.13243889983,3588102.723065303,6900171.057780672,8456004.958936451,1499167.5642245566,2895625.856980962,29934262.94092343,435434.05322582583,37890.486613340094
2004-12-07,3615022.390319877,336162.9151296252,3607623.982572426,6895531.351582594,8493533.743391475,1517447.8424108084,2912523.090150735,30172191.998852883,433324.94948937313,37517.13416818591
2004-12-08,3634844.899552767,335771.4020533351,3593816.2624332416,6928937.236208752,8493533.743391475,1527824.799876446,2914522.762715205,30155268.174648695,419136.43344414583,33994.2187882695
2004-12-09,3597354.5016557793,333226.56705744914,3570009.848400165,6918729.8825729815,8453599.267625231,1520958.1484971072,2896525.7096349737,29969106.10840264,417794.2765209487,32357.211913362687
2004-12-10,3607696.6803859826,334547.9236899284,3589531.107907288,6966982.827032986,8498345.126013912,1515189.7507763472,2901524.891046149,30113456.373673648,415972.7778394668,32098.737143640563
2004-12-13,3645618.002396729,337680.02830024954,3621907.8309922717,7015235.771492991,8554638.30269645,1525084.2977564407,2914522.762715205,30199071.013765417,420766.1954223138,32515.168717081768
2004-12-14,3649927.2435343135,338609.8718564386,3634287.1662894716,7045857.8324003015,8568591.312301522,1514307.0422283304,2925620.945448014,30275725.982219674,417890.1448726056,32156.175981356588
2004-12-15,3640927.7751635,337389.2162260981,3621453.5600260897,7050472.015656621,8543520.03454777,1525723.7795369404,2925121.9481862965,30232123.863104146,422587.69410379574,32754.49720756522
2004-12-16,3647355.9668569383,339244.6127842156,3630959.935036002,7044012.159097774,8570519.872128734,1539000.7193434618,2934902.2945159543,30273744.067714423,418848.828389175,32022.152026685857
2004-12-17,3586930.9649386173,336656.82284789387,3566316.5849685986,6994178.97992952,8523270.156362047,1535903.7888112247,2904663.060455891,30050778.685873646,423354.6409170513,32385.9313322207
2004-12-20,3622500.2923089764,336315.0392713985,3582477.4224854494,7044012.159097774,8573894.851826355,1561323.1493183984,2915142.0029519526,30338156.28913509,424121.5877303068,32692.27180003952
2004-12-21,3641784.8673892915,336559.17039746663,3589607.2037428836,7004330.183093424,8603787.529148135,1539552.6475571278,2917137.991998821,30377794.579240117,423546.3776203652,33003.398837668006
2004-12-22,3644784.690179563,339146.96033378836,3623354.8350280724,7055086.198912941,8683822.761977421,1545542.0907646888,2939093.8715143786,30558148.79921799,422108.352345511,32563.034415178456
2004-12-23,3659783.8041309193,340172.3110632744,3638565.035043932,7044934.995749038,8702626.220292734,1546114.460764046,2941189.660013591,30680036.54129095,423642.24597202206,32945.95999995198
2004-12-24,3659783.8041309193,340318.7897389152,3643318.222548888,7037552.302538926,8702626.220292734,1568508.4369889023,2943884.245226864,30680036.54129095,423642.24597202206,32945.95999995198
2004-12-27,3658069.6196793355,340123.48483806074,3635237.8037904627,7024632.58942123,8707929.759817567,1587815.7035743673,2938095.876990944,30625533.89239654,426805.18581751455,33376.31361388459
2004-12-28,3671783.0952920043,340465.26841455605,3641892.2662974014,7032015.282631342,8731554.61770091,1591996.0487482452,2931109.915326903,30710756.216122348,425846.71919766837,33629.74407542268
2004-12-29,3663640.7191469823,339488.74391028367,3642367.585047897,7022786.916118703,8765786.554633917,1604547.305162724,2930910.3164222166,30684000.37030145,417891.4462529449,32501.261265554946
2004-12-30,3661497.9885825026,339293.4390094292,3640941.6287964103,7030169.609328815,8723358.238435261,1591842.7353555602,2925121.9481862965,30572022.20075475,419329.14618271415,32549.07833376968
2004-12-31,3661497.9885825026,340123.48483806074,3627632.703782533,7026478.262723759,8723358.238435261,1593375.8692824102,2922127.964615993,30572022.20075475,419329.14618271415,32549.07833376968
2005-01-03,3691496.2164852154,343834.2779542957,3670411.391327138,7050472.015656621,8783625.733035626,1612325.404618277,2958055.767459633,30780123.223806143,410894.63992806757,30971.11508268345
2005-01-04,3681211.1097757136,344469.0188820727,3676115.2163330857,7095691.011568556,8782179.313165216,1619929.7488954533,2974023.6798345833,30904983.837636977,410702.9466040983,30732.029741609775
2005-01-05,3680354.017549922,342515.969873528,3647596.0913033485,7099382.358173611,8685751.321804632,1610342.5514062175,2969333.1055744416,30849490.23148994,408881.8600263906,31138.474821435015
2005-01-06,3705209.6920978837,345689.67451241316,3670886.7100776336,7147369.864039336,8685751.321804632,1610342.5514062175,2983504.6278072107,30898047.1368686,403514.4469552518,30760.719982538616
2005-01-07,3715066.2526944894,346080.28431412205,3689899.460097458,7194434.533253798,8696358.400854297,1624590.4760330773,2993484.5730415545,30953540.743015636,401501.66705357475,30741.59315525272
2005-01-10,3712923.5221300097,346861.50391753996,3688473.5038459715,7171363.6169722,8704072.640163144,1607061.6448027582,2996977.5538735753,30958495.529278766,401693.360377544,30751.15656889567
2005-01-11,3651212.8818730013,344517.84510728635,3661855.653818217,7150138.373993129,8646215.845346792,1625203.7296038172,2979812.0480705034,30544275.397681233,404377.06691311335,31669.24427861857
2005-01-12,3620357.561744497,342467.14364831435,3630484.6162855066,7122453.27445521,8622108.847506646,1635986.771555996,2965041.7291236734,30381758.408250622,408402.62671646744,32171.32349487328
2005-01-13,3626357.2073250394,342662.4485491688,3647596.0913033485,7130758.804316586,8698769.100638311,1651307.8899316506,2953065.7948424607,30648325.909206927,407060.77344868274,32180.88690851623
2005-01-14,3631928.306792686,344273.7139812182,3667084.1600736687,7128913.131014057,8714679.719212808,1647791.9027927413,2954762.385532299,30853454.060500443,405143.8402089903,31463.63088529521
2005-01-17,3648641.605195626,345933.8056384812,3690850.09759845,7184283.330089895,8768197.254417932,1634279.8824507697,2962047.7455533706,30926784.897194743,405143.8402089903,31463.63088529521
2005-01-18,3662355.0808082945,345689.67451241316,3685621.5913429977,7172286.453623463,8774465.07385637,1616536.4124706916,2961049.751029936,30908947.666647483,405623.0735189134,31750.533294583616
2005-01-19,3649498.6974214176,345738.54215087974,3679926.57987041,7227656.652699301,8761931.501066552,1649563.565124207,2960053.401976795,31018943.921688933,405431.3801949442,31607.082089939417
2005-01-20,3608358.270583412,344956.65993541485,3655248.19682253,7224888.142745509,8691550.669246806,1652611.4412487133,2957163.989722686,30946604.042247258,404856.30022303644,31286.707732900693
2005-01-21,3606644.0861318284,345054.39521234797,3664739.882610176,7263647.282098595,8675642.673013575,1658809.1291540642,2971112.8764666608,31002097.648394294,408977.70668837515,32501.261265554946
2005-01-24,3607929.724470516,345054.39521234797,3659519.455426971,7258110.262191012,8646236.983006695,1670725.4073799776,2963540.623662789,30853454.060500443,409169.40001234435,32730.78319298567
2005-01-25,3638356.4984861244,347742.11532800854,3690367.434236821,7255341.752237219,8711315.149415364,1685149.302751806,2989146.794328514,31012007.22092055,404379.31104006217,31894.839372382557
2005-01-26,3625928.661212144,347790.9829664751,3687045.3442111444,7306097.768056737,8726741.08515668,1695128.8035072973,2990342.4131922834,30956513.614773516,408977.796453453,32458.504348560655
2005-01-27,3623785.9306476642,349745.6885051373,3692740.3556837323,7290409.54498525,8796639.85648451,1666637.7875608234,2994028.9046889055,30898047.1368686,408402.9857767792,32530.156676040922
2005-01-28,3608358.270583412,348475.12990500685,3679926.57987041,7332860.030943392,8810137.55025816,1673375.7344447658,2979681.478323674,30799942.368858658,407923.97687955096,32410.73613024048
2005-01-31,3660640.896356711,352042.4675130654,3718367.907310377,7408532.636347036,8889677.531424312,1649074.2739737844,2988050.8103700588,31147768.36453027,404091.9057017252,32181.448682303628
2005-02-01,3680354.017549922,355316.5992903246,3740198.784621963,7467594.182027929,8931616.79422101,1642744.069715194,3000505.173534322,31293439.080666244,403133.88790726877,32100.242711159324
2005-02-02,3687210.7553562564,356733.7608058547,3754436.313303432,7433449.225931163,8980304.903904535,1623957.3282520988,3017144.202721778,31366769.917360544,403421.2932456057,32195.77914779968
2005-02-03,3683782.3864530893,355951.8785903898,3732605.435991846,7414992.492905884,8985607.56931561,1638014.2552611104,3031391.9941816954,31314249.182971384,399110.21317055175,31847.07115406238
2005-02-04,3736065.012226388,359177.1427291825,3758707.571907873,7426066.532721051,9090214.696061399,1641143.6799106873,3056300.720510222,31660093.264137745,396619.36690496496,31646.44463711764
2005-02-07,3747207.211161681,360789.7747985788,3781487.6177982236,7451905.958956442,9136492.503285341,1659512.4851827966,3058791.593143075,31826574.082578856,396236.15978718246,31264.298890556216
2005-02-08,3756206.679532495,360985.24535244505,3782911.3706663707,7481436.731796889,9149026.076075159,1649512.597296038,3070947.0515913954,31939543.209378187,395278.141992726,31273.852534220252
2005-02-09,3746350.1189358896,360301.0984139132,3769623.010563666,7450983.122305178,9111907.418197623,1642856.198937166,3078718.574205896,31894950.13301003,395565.5473310629,31436.26447650886
2005-02-10,3744635.934484306,359274.8780061156,3771046.763431813,7442677.592443802,9118174.204592532,1630644.3073078722,3073039.384602992,31900895.876525786,399685.0238472256,33227.572663515515
2005-02-11,3773348.5240483307,362500.14214490826,3812810.180897456,7449137.449002651,9243991.992982626,1645231.2997298415,3092667.4609498708,32070349.566724773,402846.4825689318,34397.894012359866
2005-02-14,3762634.8712259335,363330.8919988397,3808538.9222930153,7448214.612351386,9245438.174458375,1660327.9704335006,3087087.906252281,32044584.678156506,407923.97687955096,35028.43449418621
2005-02-15,3766491.7862419966,365432.20045290154,3827996.8781576897,7449137.449002651,9294608.344633814,1696137.9665050434,3116081.663698686,32146653.275176954,408019.77865899657,35123.97093082657
2005-02-16,3746778.6650487855,363968.3246332211,3805253.4878678555,7447291.775700122,9229160.134274997,1709039.8470357158,3103945.6074186782,31893959.175757404,407636.571541214,34622.4046384647
2005-02-17,3751921.218403536,365724.9756168376,3804305.846605779,7412223.982952092,9248409.607909942,1735741.8402859052,3099270.2414747407,31918733.107073046,409361.00357123563,35181.29279281078
2005-02-18,3742921.7500327225,366944.87213323807,3822311.0305852313,7428835.042674843,9224347.76586626,1728596.8115110074,3100463.951928512,31767116.64742132,409169.40001234435,35410.58024074763
2005-02-21,3744635.934484306,366603.3011086459,3820889.5686921165,7332860.030943392,9128581.634532401,1715174.3645981636,3077087.1222088253,31426227.352518085,409169.40001234435,35410.58024074763
2005-02-22,3691496.2164852154,364309.8956578132,3798146.1784022823,7300560.748149154,9008272.424313987,1711213.9772200775,3063856.831346194,31258755.576824345,416252.09839852294,36033.49978490151
2005-02-23,3688924.9398078397,362162.87778894854,3773981.326219334,7261801.608796068,9015972.213767966,1729617.5299074212,3041972.139693721,31125967.304972503,416443.52267923055,35664.539747210365
2005-02-24,3697067.3159528617,361430.9398791083,3774455.146850372,7262724.445447331,9016934.687449714,1756054.136374543,3034113.5458730604,31161641.766067028,415869.2498371079,35377.038419139346
2005-02-25,3738636.2889037635,365724.9756168376,3825627.7750024986,7295023.728241569,9092007.634626003,1758238.4737428688,3051621.2991950386,31459919.89910736,416252.09839852294,34936.20304943044
2005-02-28,3711209.3376784264,365432.20045290154,3819468.106799002,7275644.158565027,9041477.76633427,1784899.6382572015,3092704.833978999,31565952.325138304,417783.4926441832,35262.037887910934
2005-03-01,3762206.3251130376,367920.78934635833,3846475.8827681798,7324554.501082016,9127137.924009781,1776152.0815999338,3108620.9733626153,31690812.93896914,414337.8555914477,34639.11834375705
2005-03-02,3754492.4950809116,367335.2390184861,3854530.8334958293,7273798.485262498,9097301.239875615,1753441.097279723,3083950.95731801,31649192.734358862,414242.1434510939,35012.87007024938
2005-03-03,3753635.4028551197,367432.8307397982,3852161.730340638,7270107.138657443,9069870.739945816,1761178.142724541,3082757.2468642388,31621445.931285344,411466.4913808347,34639.11834375705
2005-03-04,3799061.290822084,369677.4403299749,3878221.86504774,7290409.54498525,9188736.239641609,1778520.1482796143,3110411.5390432724,31875130.987957515,415582.1134160466,35214.120999899096
2005-03-07,3796490.014144709,370702.15340375126,3896700.86965823,7322708.827779489,9197398.502777334,1760004.316568665,3136971.5966396825,31949452.78190444,416347.81053887674,35262.037887910934
2005-03-08,3768634.516806476,368652.7272561986,3873009.8381063193,7310711.951313057,9123288.029282792,1749521.5386374935,3133489.9411495165,31791890.57873696,421420.55397762626,35947.2493864802
2005-03-09,3736065.012226388,367432.8307397982,3855004.6541268677,7310711.951313057,9055914.87156048,1760790.2697339037,3118568.560477376,31705677.297758527,423143.37250399403,36436.001644200944
2005-03-10,3740350.473355347,363675.54946928495,3829892.1606818424,7255341.752237219,8968811.003362348,1764372.9913053166,3085045.1919006337,31425236.39526546,423813.35748647037,35899.33249846837
2005-03-11,3729208.2744200537,363285.18258403684,3839842.393933645,7271029.975308707,8980360.687543316,1782072.248299135,3080668.253570139,31388570.97691831,427067.57025849837,36105.37511691927
2005-03-14,3741636.1116940347,363480.3660266609,3838894.752671568,7257187.425539748,8950524.00340915,1782072.248299135,3067636.914449803,31450010.326581102,422186.2511004564,35362.66335273579
2005-03-15,3748921.3956132648,365041.83356765343,3863533.425485555,7244267.712422052,8994316.555928651,1767455.5608624867,3085244.143642929,31670002.836664002,421994.82681974885,35348.28828633224
